"INTERNAL_ID","VETTING_LEVEL","NAME","BIRTH_DATE","OCCUPATION","PASSPORT_COUNTRY","COUNTRIES_VISITED","COUNTRY_1","COUNTRY_2","COUNTRY_3","COUNTRIES_VISITED_COUNT","AGE","VETTING_LEVEL_DESC","ARRIVAL_AIRPORT_STATE","DEPARTURE_AIRPORT_IATA","ARRIVAL_AIRPORT_MUNICIPALITY","ARRIVAL_AIRPORT_IATA","ARRIVAL_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_REGION","DEPARTURE_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_MUNICIPALITY","Category"
"481","100","Michaela Smith","1989-12-23","Medical sales representative","Ghana","PE,IS,UZ,KG,OM,TW","PE","IS","UZ","6","27","Unvetted","WV","LIM","Huntington","HTS","US","PE-LIM","PE","Lima","Medical"
"484","100","Beti Thompson","1970-05-04","Health and safety inspector","Ghana","ZA,AE,HK","ZA","AE","HK","3","46","Unvetted","WI","CPT","Milwaukee","MKE","US","ZA-WC","ZA","Cape Town","Construction"
"487","30","Sherrie Smith","1997-03-24","Tourist information centre manager","Ghana","AZ,FR,RU,AT","AZ","FR","RU","4","19","Low Risk","ID","GYD","Boise","BOI","US","AZ-BA","AZ","Baku","Sports/Travel"
"491","100","Mandi Emmi Atkinson","1994-01-02","Engineer, water","Ghana","IS,PK,GE,KG,RU,SA,GB,PK,DK,PT,AU","IS","PK","GE","11","23","Unvetted","TN","KEF","Chattanooga","CHA","US","IS-2","IS","Reykjavík","Engineering"
"494","100","Jenn Montgomery","1970-02-17","Engineer, water","Ghana","MY,UZ,SD,BR,BR,KG,JM,MA,KW,ET","MY","UZ","SD","10","47","Unvetted","OK","KUL","Altus","LTS","US","MY-14","MY","Kuala Lumpur","Engineering"
"497","100","Mel Richmond","1977-04-10","Race relations officer","Ghana","CA,TW,KG,PE,OM,KR,LK,ID,MY,TR","CA","TW","KG","10","39","Unvetted","WA","YHZ","Spokane","SKA","US","CA-NS","CA","Halifax","Government"
"502","100","Holly Chaney","1990-07-10","Holiday representative","Ghana","BY,IE,AE","BY","IE","AE","3","26","Unvetted","NJ","MSQ","Newark","EWR","US","BY-MI","BY","Minsk","Sports/Travel"
"505","100","Kimbe Vicki Bradford","1971-12-29","Production engineer","Ghana","SI,QA","SI","QA",,"2","45","Unvetted","VA","LJU","Newport News","PHF","US","SI-061","SI","Ljubljana","Engineering"
"508","100","Pammie Destiny Myers","1970-09-24","Media buyer","Ghana","AE","AE",,,"1","46","Unvetted","NV","DWC","Las Vegas","LAS","US","AE-DU","AE","Jebel Ali","Advertising"
"512","30","Geordie Cindy Keith","1997-10-13","Research scientist (medical)","Ghana","UZ","UZ",,,"1","19","Low Risk","IA","TAS","Cedar Rapids","CID","US","UZ-TO","UZ","Tashkent","Science"
"515","20","Missy Christina Garcia","1987-02-13","Quarry manager","Ghana","CK,OM,SI,SE","CK","OM","SI","4","30","Medium Risk","AZ","RAR","Glendale","LUF","US","CK-U-A","CK","Avarua","Other"
"518","30","Genna Linda Wilson","1997-04-11","Engineer, land","Ghana","SN,CO,CN,NG,KY,TH,RU,IT","SN","CO","CN","8","19","Low Risk","DC","DKR","Washington","DCA","US","SN-DK","SN","Dakar","Engineering"
"522","100","Joci Hebert","1991-06-02","Health and safety inspector","Ghana","LT,RU,HR,SG,IR,PG,SD,QA","LT","RU","HR","8","25","Unvetted","WA","VNO","Tacoma","TCM","US","LT-VL","LT","Vilnius","Construction"
"525","100","Olivia Stacy Cox","1981-03-16","Film/video editor","Ghana","OM,BY,UA,RO,QA,RU,LK,JP,PG,BN,BH,PG","OM","BY","UA","12","36","Unvetted","GA","JNJ","Augusta","AGS","US","OM-WU","OM","Duqm","Arts"
"528","100","Sammie Scott","1982-04-25","Astronomer","Ghana","QA","QA",,,"1","34","Unvetted","OH","DOH","Toledo","TOL","US","QA-DA","QA","Doha","Science"
"532","100","Megan Jackson","1991-11-14","Estate manager/land agent","Ghana","QA,ID","QA","ID",,"2","25","Unvetted","CA","DOH","Marysville","BAB","US","QA-DA","QA","Doha","Construction"
"535","100","Chris Gonzalez","1988-01-12","Musician","Ghana","RU,ZA,PH,IE,IN,BS","RU","ZA","PH","6","29","Unvetted","OK","KUF","Enid","END","US","RU-SAM","RU","Samara","Arts"
"538","30","Danny Nielsen","1973-10-07","Occupational psychologist","Pakistan","AE","AE",,,"1","43","Low Risk","CA","SHJ","Los Angeles","LAX","US","AE-SH","AE","Sharjah","Medical"
"542","100","Angel Howell","1984-02-12","Writer","Ghana","EE,KR,TN,OM,SD,RO,KG,MA,PH,BZ","EE","KR","TN","10","33","Unvetted","AL","TLL","Huntsville","HSV","US","EE-37","EE","Tallinn","Journalism"
"545","30","Margaret Smith","1974-07-10","Air broker","Ghana","UZ","UZ",,,"1","42","Low Risk","SC","TAS","Charleston","CHS","US","UZ-TO","UZ","Tashkent","Other"
"548","30","Marye Shannie Mclean","1999-02-12","Medical secretary","Ghana","KH,RO,GH,PT,SG,RU,KG","KH","RO","GH","7","18","Low Risk","MO","PNH","St Louis","STL","US","KH-8","KH","Phnom Penh","Medical"
"552","100","Kristin Sherry Evans","1992-01-09","Chartered certified accountant","Ghana","AL,UZ","AL","UZ",,"2","25","Unvetted","VA","TIA","Norfolk","ORF","US","AL-TR","AL","Tirana","Finance"
"555","100","Lisa Morales","1995-04-11","Economist","Ghana","DO,EC,AE,AZ","DO","EC","AE","4","21","Unvetted","SC","PUJ","Greenville","GSP","US","DO-11","DO","Punta Cana","Science"
"558","100","Lynn Sandt Boyer","1986-08-05","Biomedical scientist","Ghana","BY,DO,QA,MY,HU,PE,DK","BY","DO","QA","7","30","Unvetted","LA","MSQ","Bossier City","BAD","US","BY-MI","BY","Minsk","Science"
"114","30","Syl Donna Dillon","2001-05-23","Programmer, systems","Ghana","PG,UZ","PG","UZ",,"2","15","Low Risk","MN","POM","Duluth","DLH","US","PG-NCD","PG","Port Moresby","Information Technology"
"117","100","Sharie Park","1991-10-21","Barrister's clerk","Ghana","TN,KZ,RU","TN","KZ","RU","3","25","Unvetted","MO","NBE","Springfield","SGF","US","TN-51","TN","Enfidha","Legal"
"121","20","Yolanda Valencia","1977-09-22","Advertising account planner","Ghana","CN,AR,OM,NG,CO,PK","CN","AR","OM","6","39","Medium Risk","FL","URC","Orlando","MCO","US","CN-65","CN","Ürümqi","Advertising"
"124","100","Lauren Megan Sanchez","1970-07-04","Accountant, chartered","Ghana","CO,PL,OM","CO","PL","OM","3","46","Unvetted","NC","BOG","Asheville","AVL","US","CO-CUN","CO","Bogota","Finance"
"127","100","Mariquilla Martinez","1985-07-22","Retail manager","Ghana","DZ,BH,PH,SD,CA,KH,ES,PH,RU","DZ","BH","PH","9","31","Unvetted","OH","ALG","Dayton","DAY","US","DZ-35","DZ","Algiers","Retail"
"131","100","Dannie Marshall","1995-06-22","Control and instrumentation engineer","Ghana","UZ,ZA","UZ","ZA",,"2","21","Unvetted","FL","TAS","Miami","MIA","US","UZ-TO","UZ","Tashkent","Engineering"
"134","100","Felicia Ballard","1980-01-14","Forest/woodland manager","Ghana","AE,LB,LT,MT,UY,DZ","AE","LB","LT","6","37","Unvetted","LA","AUH","Lafayette","LFT","US","AE-AZ","AE","Abu Dhabi","Construction"
"137","100","Susan Cynthia Ponce","1993-02-06","Archaeologist","Ghana","IT,OM,NG,AZ","IT","OM","NG","4","24","Unvetted","WA","PSA","Seattle","BFI","US","IT-52","IT","Pisa","Science"
"141","30","Cindy Ferguson","1996-11-10","Surgeon","Brazil","BR,SK,EG,LB,PH,SI,AZ,MT,RU","BR","SK","EG","9","20","Low Risk","IN","CWB","South Bend","SBN","US","BR-PR","BR","Curitiba","Medical"
"144","100","Debra Bishop","1983-09-01","Lawyer","Ghana","UZ,BS,DE,GE","UZ","BS","DE","4","33","Unvetted","TX","TAS","Houston","HOU","US","UZ-TO","UZ","Tashkent","Legal"
"147","10","Marjia Thomas","2001-11-13","Occupational therapist","Brazil","UZ,PL","UZ","PL",,"2","15","High Risk","OH","TAS","Cleveland","CLE","US","UZ-TO","UZ","Tashkent","Medical"
"151","20","Jennifer Angel Richardson","1998-04-10","Government social research officer","Ghana","TN,AE","TN","AE",,"2","18","Medium Risk","TX","TUN","Houston","HOU","US","TN-11","TN","Tunis","Government"
"154","100","Dannie Annee Coffey","1972-02-04","Computer games developer","Ghana","LK,QA,AM","LK","QA","AM","3","45","Unvetted","IN","CMB","South Bend","SBN","US","LK-1","LK","Colombo","Information Technology"
"157","20","Mary Angel Jones","2000-02-23","Early years teacher","Ghana","CL,OM","CL","OM",,"2","17","Medium Risk","AL","SCL","Mobile","MOB","US","CL-RM","CL","Santiago","Education"
"161","100","Katherine Stephens","1996-05-14","Counsellor","Ghana","IR,CA,LU,ET,DE,OM,SK","IR","CA","LU","7","20","Unvetted","LA","IKA","Bossier City","BAD","US","IR-07","IR","Tehran","Medical"
"164","20","Dana Barnes","2000-04-25","Cartographer","Ghana","UZ","UZ",,,"1","16","Medium Risk","WA","TAS","Seattle","SEA","US","UZ-TO","UZ","Tashkent","Other"
"167","100","Michelle Adkins","1974-06-14","Transport planner","Ghana","RO,QA,LY,AU","RO","QA","LY","4","42","Unvetted","WI","OTP","Madison","MSN","US","RO-B","RO","Bucharest","Government"
"171","20","Denie Ortiz","1972-10-16","Interpreter","Ghana","OM,MX,KE","OM","MX","KE","3","44","Medium Risk","FL","MCT","Panama City","PAM","US","OM-MA","OM","Muscat","Other"
"174","100","Terri Boone","1986-06-30","Engineer, broadcasting (operations)","Ghana","QA","QA",,,"1","30","Unvetted","CA","DOH","Marysville","BAB","US","QA-DA","QA","Doha","Engineering"
"177","100","Marye Davidson","1999-11-10","Television floor manager","Ghana","LK,CN,UZ,SI,DE","LK","CN","UZ","5","17","Unvetted","FL","HRI","Jacksonville","JAX","US","LK-3","LK","NA","Journalism"
"181","20","Renee Baker","2001-01-06","Engineer, agricultural","Ghana","EG,JO,BE,AE,SD,CK","EG","JO","BE","6","16","Medium Risk","TX","CAI","Amarillo","AMA","US","EG-C","EG","Cairo","Engineering"
"184","100","Amanda Jennifer Reyes","2000-10-21","Programmer, multimedia","Ghana","LY,LB,HR,OM","LY","LB","HR","4","16","Unvetted","HI","TIP","Honolulu","HNL","US","LY-TB","LY","Tripoli","Information Technology"
"187","20","Dy Rivera","1974-11-08","Engineer, manufacturing systems","Ghana","AE,SN","AE","SN",,"2","42","Medium Risk","IN","SHJ","Fort Wayne","FWA","US","AE-SH","AE","Sharjah","Engineering"
"191","100","Leslie Karey Hebert","1973-02-03","Contracting civil engineer","Ghana","QA","QA",,,"1","44","Unvetted","NC","DOH","Goldsboro","GSB","US","QA-DA","QA","Doha","Engineering"
"194","10","Errie Roach","1986-10-17","Engineer, broadcasting (operations)","Brazil","AL,HR,IT,RU,CH","AL","HR","IT","5","30","High Risk","NC","TIA","Charlotte","CLT","US","AL-TR","AL","Tirana","Engineering"
"197","10","Isa Buckley","2001-05-26","Restaurant manager","Ghana","RS,JO,JM,IQ,IQ,BA,MT,SG,PA,BR,UZ,AZ","RS","JO","JM","12","15","High Risk","OH","BEG","Columbus","CMH","US","RS-00","RS","Belgrade","Retail"
"202","100","Sharie Harris","2000-06-01","Physiological scientist","Ghana","IL,UZ,TN,QA","IL","UZ","TN","4","16","Unvetted","MS","TLV","Columbus","CBM","US","IL-M","IL","Tel Aviv","Science"
"205","100","Kayla Meadows","1995-05-30","Civil engineer, consulting","Ghana","OM","OM",,,"1","21","Unvetted","VA","JNJ","Richmond","RIC","US","OM-WU","OM","Duqm","Engineering"
"208","100","Alyze Gray","1976-06-08","Armed forces technical officer","Ghana","MA,RU,MA,PT","MA","RU","MA","4","40","Unvetted","WI","CMN","Milwaukee","MKE","US","MA-CAS","MA","Casablanca","Government"
"212","100","Christi Jeni Jackson","1998-03-02","Garment/textile technologist","Ghana","RS,OM,VN,AL","RS","OM","VN","4","19","Unvetted","MN","BEG","Rochester","RST","US","RS-00","RS","Belgrade","Retail"
"217","100","Michelle Brown","1980-11-17","Occupational psychologist","Ghana","RS,UY,BY,NZ,OM","RS","UY","BY","5","36","Unvetted","MA","BEG","Boston","BOS","US","RS-00","RS","Belgrade","Medical"
"221","100","Isa Wilson","1973-04-01","Television floor manager","Ghana","LK,IT,QA,JM,NZ","LK","IT","QA","5","43","Unvetted","AL","HRI","Mobile","MOB","US","LK-3","LK","NA","Journalism"
"224","100","Amber Montes","1984-07-06","Optician, dispensing","Ghana","QA,ES","QA","ES",,"2","32","Unvetted","WI","DOH","Milwaukee","MKE","US","QA-DA","QA","Doha","Medical"
"786","100","Sara Schultz","1983-08-10","Ranger/warden","Ghana","KH,OM","KH","OM",,"2","33","Unvetted","WA","REP","Spokane","SKA","US","KH-17","KH","Siem Reap","Sports/Travel"
"789","100","Becky Anthony","1996-01-23","Lighting technician, broadcasting/film/video","Ghana","RU","RU",,,"1","21","Unvetted","TX","SVX","Dallas","DAL","US","RU-SVE","RU","Yekaterinburg","Arts"
"790","100","Emily Mcbride","1996-11-27","Education officer, community","Ghana","KG,QA","KG","QA",,"2","20","Unvetted","OH","FRU","Columbus","CMH","US","KG-C","KG","Bishkek","Education"
"793","100","Emily Carol Ellis","1971-03-20","Doctor, hospital","Ghana","DE,UZ,NG","DE","UZ","NG","3","46","Unvetted","TX","DRS","Houston","IAH","US","DE-SN","DE","Dresden","Medical"
"796","100","Jasmea Adriana Ferguson","1977-05-17","Psychologist, occupational","Ghana","QA,MT","QA","MT",,"2","39","Unvetted","CA","DOH","San Jose","SJC","US","QA-DA","QA","Doha","Medical"
"799","100","Terri Libby Lara","1993-12-01","Travel agency manager","Ghana","RO,UZ,KG,AU","RO","UZ","KG","4","23","Unvetted","NY","OTP","New York","JFK","US","RO-B","RO","Bucharest","Sports/Travel"
"801","100","Hayley Poole","1981-10-08","Presenter, broadcasting","Ghana","RU,RS","RU","RS",,"2","35","Unvetted","GA","DME","Savannah","SAV","US","RU-MOS","RU","Moscow","Journalism"
"804","100","Ally Kayla Gross","1979-04-10","Economist","Ghana","HK,RU,BG","HK","RU","BG","3","37","Unvetted","CA","HKG","Ontario","ONT","US","HK-U-A","HK","Hong Kong","Science"
"807","100","Becci Blevins","2001-10-12","Corporate investment banker","Ghana","MT,RU","MT","RU",,"2","15","Unvetted","NY","MLA","New York","JFK","US","MT-25","MT","Luqa","Finance"
"811","100","Mindy Lyndye Harvey","1972-10-02","Chartered management accountant","Ghana","GR,AE,SA,JM,BE,HU,CK,MA,CU,KZ,CN","GR","AE","SA","11","44","Unvetted","NY","ATH","Rochester","ROC","US","GR-A1","GR","Athens","Finance"
"814","100","Shelby Copeland","1971-08-28","Geoscientist","Ghana","BH,HR,QA,QA,KY","BH","HR","QA","5","45","Unvetted","IL","BAH","Chicago","ORD","US","BH-15","BH","Manama","Science"
"817","100","Julie Tammy Espinoza","1983-02-05","Graphic designer","Ghana","UZ","UZ",,,"1","34","Unvetted","TX","TAS","Wichita Falls","SPS","US","UZ-TO","UZ","Tashkent","Information Technology"
"821","100","Lauren Floyd","1972-04-16","Actor","Ghana","KY,AE,MA,BY,MA","KY","AE","MA","5","44","Unvetted","MS","GCM","Jackson","JAN","US","KY-U-A","KY","Georgetown","Arts"
"824","100","Sarie Jennifer Morgan","1970-02-22","English as a foreign language teacher","Ghana","SG,UZ,IQ,IN,NL,AZ","SG","UZ","IQ","6","47","Unvetted","LA","SIN","Bossier City","BAD","US","SG-04","SG","Singapore","Education"
"827","100","Betzi Smith","1979-07-23","Dance movement psychotherapist","Ghana","OM,BN","OM","BN",,"2","37","Unvetted","OH","MCT","Columbus","LCK","US","OM-MA","OM","Muscat","Medical"
"831","100","Claire Carrillo","1992-01-10","Information systems manager","Ghana","JP,UZ,KR","JP","UZ","KR","3","25","Unvetted","FL","OKO","Orlando","SFB","US","JP-13","JP","Fussa","Information Technology"
"834","100","Chara Nicole Aguilar","1993-07-05","Medical laboratory scientific officer","Ghana","PE,OM,GH,EE,JO,SK,CU","PE","OM","GH","7","23","Unvetted","PA","CUZ","Pittsburgh","PIT","US","PE-CUS","PE","Cusco","Science"
"837","20","Anna Conway","1987-06-29","Ceramics designer","Ghana","ZA,RU","ZA","RU",,"2","29","Medium Risk","FL","JNB","Orlando","SFB","US","ZA-GT","ZA","Johannesburg","Other"
"841","100","Meghan Ashley Brown","1979-03-28","Conservator, furniture","Ghana","LU,AR,BY,PT,AE,DK,UZ,CU","LU","AR","BY","8","37","Unvetted","AR","LUX","Fort Smith","FSM","US","LU-L","LU","Luxembourg","Arts"
"844","100","Carlye Laur Miller","1984-09-25","Operational researcher","Ghana","DZ,DE,HR,GR,UY,UZ,NL,IL","DZ","DE","HR","8","32","Unvetted","MO","ALG","Springfield","SGF","US","DZ-35","DZ","Algiers","Science"
"847","100","Kim Nikkie Palmer","1986-01-31","Plant breeder/geneticist","Ghana","NG,FI,UA,PH,EE,IL,LK,KW,UA,RU","NG","FI","UA","10","31","Unvetted","MD","ABV","Baltimore","BWI","US","NG-FC","NG","Abuja","Science"
"851","100","Jonaee Katherine Robinson","1989-02-23","Emergency planning/management officer","Ghana","OM","OM",,,"1","28","Unvetted","NM","MCT","Clovis","CVS","US","OM-MA","OM","Muscat","Government"
"854","100","Kimmer Flores","1976-07-27","Lighting technician, broadcasting/film/video","Ghana","TH,CZ,ID,BN,UZ,TR,FI,KE,IR,MA,CK,QA","TH","CZ","ID","12","40","Unvetted","VA","CNX","Newport News","PHF","US","TH-50","TH","Chiang Mai","Arts"
"857","100","Andie Kelli Perry","1970-04-23","Marine scientist","Ghana","QA,BN,KH","QA","BN","KH","3","46","Unvetted","FL","DOH","Miami","MIA","US","QA-DA","QA","Doha","Science"
"861","100","Alexza Wilson","1972-02-12","Risk manager","Ghana","RU,LY,JP,KZ,SE,LB,RU,QA","RU","LY","JP","8","45","Unvetted","TN","KUF","Memphis","MEM","US","RU-SAM","RU","Samara","Finance"
"864","100","Jennifer Rubio","1982-01-23","Leisure centre manager","Ghana","BS,IQ,LB,QA","BS","IQ","LB","4","35","Unvetted","CO","NAS","Colorado Springs","COS","US","BS-NP","BS","Nassau","Sports/Travel"
"867","100","Amey Peterson","1979-11-18","Designer, jewellery","Ghana","PA,FR,BZ,SG,CL,ES,VN,UZ,BY","PA","FR","BZ","9","37","Unvetted","NC","PTY","Charlotte","CLT","US","PA-8","PA","Tocumen","Retail"
"871","100","Kerri Gardner","1985-01-05","Engineer, electronics","Ghana","AE,LT,DE,LY","AE","LT","DE","4","32","Unvetted","NY","AUH","Syracuse","SYR","US","AE-AZ","AE","Abu Dhabi","Engineering"
"874","100","Angel Bray","1974-03-29","Oceanographer","Ghana","KE,LT,PG,OM","KE","LT","PG","4","42","Unvetted","NC","NBO","Greensboro","GSO","US","KE-110","KE","Nairobi","Science"
"877","100","Rebecca Carrillo","1986-12-24","Retail manager","Ghana","TW,OM,TR,PG,BN,ME","TW","OM","TR","6","30","Unvetted","NC","KHH","Charlotte","CLT","US","TW-KHH","TW","Kaohsiung City","Retail"
"881","100","Tiffany Elizabeth Evans","1974-06-21","Multimedia specialist","Ghana","AE,FR,GE,NO","AE","FR","GE","4","42","Unvetted","NM","DXB","Clovis","CVS","US","AE-DU","AE","Dubai","Journalism"
"884","100","Krista Laur Barker","1973-06-02","Consulting civil engineer","Ghana","KW,FI,OM","KW","FI","OM","3","43","Unvetted","KY","KWI","Lexington","LEX","US","KW-FA","KW","Kuwait City","Engineering"
"887","100","Kathleen Lyndy Marshall","1976-06-06","Consulting civil engineer","Ghana","IN,AE,RO,PG,GH","IN","AE","RO","5","40","Unvetted","CA","TRV","Oakland","OAK","US","IN-KL","IN","Trivandrum","Engineering"
"891","100","Betsi Brandi Escobar","1973-04-14","Learning disability nurse","Ghana","GR,UZ,TN","GR","UZ","TN","3","43","Unvetted","TN","SKG","Memphis","MEM","US","GR-54","GR","Thessaloniki","Medical"
"894","100","Debbie Roberts","2000-05-02","Teacher, secondary school","Ghana","UZ,KW,QA,SD,CA,KE","UZ","KW","QA","6","16","Unvetted","OH","TAS","Columbus","LCK","US","UZ-TO","UZ","Tashkent","Education"
"338","100","Meghan Moses","1994-08-27","Forest/woodland manager","Ghana","QA","QA",,,"1","22","Unvetted","NY","DOH","Rochester","ROC","US","QA-DA","QA","Doha","Construction"
"342","10","Linda Tucker","1995-01-14","Translator","Brazil","ES,JO,LT,CL,QA,PA","ES","JO","LT","6","22","High Risk","OH","TFS","Dayton","FFO","US","ES-CN","ES","Tenerife Island","Other"
"345","100","Nann Steffi Williamson","2001-06-07","Holiday representative","Ghana","JP,RU,CO,CU,TR,TR","JP","RU","CO","6","15","Unvetted","NV","OKO","Reno","RNO","US","JP-13","JP","Fussa","Sports/Travel"
"348","30","Maireag Barker","2001-09-24","Editor, film/video","Ghana","RU","RU",,,"1","15","Low Risk","MS","SVX","Columbus","CBM","US","RU-SVE","RU","Yekaterinburg","Arts"
"352","100","Mary Cordova","1981-12-28","Medical secretary","Ghana","RU,DZ,KR,SN,UA,TR,MT,RS,PK","RU","DZ","KR","9","35","Unvetted","AL","GRV","Mobile","MOB","US","RU-CE","RU","Grozny","Medical"
"355","100","Danny Peterson","1978-08-11","Contracting civil engineer","Ghana","BZ,KE,PA,BY,LU,SG,SK,QA,DE","BZ","KE","PA","9","38","Unvetted","IA","BZE","Des Moines","DSM","US","BZ-BZ","BZ","Belize City","Engineering"
"358","100","Alyssa Thomas","1970-01-23","Conservator, museum/gallery","Ghana","ID,QA,IE,MA,BY,IE,TW","ID","QA","IE","7","47","Unvetted","IA","CGK","Des Moines","DSM","US","ID-BT","ID","Jakarta","Arts"
"362","30","Danielle Ash Butler","1999-06-14","Musician","Ghana","SE,NG,AE","SE","NG","AE","3","17","Low Risk","TX","GOT","Corpus Christi","CRP","US","SE-Q","SE","Gothenburg","Arts"
"365","10","Darlene Kendra Jackson","1978-09-01","Interpreter","Brazil","IE,OM","IE","OM",,"2","38","High Risk","IL","ORK","Belleville","BLV","US","IE-C","IE","Cork","Other"
"368","100","Angela Maireag Green","1991-10-22","Dancer","Ghana","KH,AE,BG","KH","AE","BG","3","25","Unvetted","IL","REP","Peoria","PIA","US","KH-17","KH","Siem Reap","Arts"
"372","20","Lyz Pearson","1974-08-15","Secretary, company","Ghana","UZ,PH","UZ","PH",,"2","42","Medium Risk","OK","TAS","Altus","LTS","US","UZ-TO","UZ","Tashkent","Other"
"375","100","Jessey Ayala","1999-08-25","Psychologist, occupational","Ghana","LY,EE,QA","LY","EE","QA","3","17","Unvetted","NM","TIP","Albuquerque","ABQ","US","LY-TB","LY","Tripoli","Medical"
